78,80,Level,14
126,80,Level,1
136,80,Level,16
146,80,Level,1
155,80,Level,12
156,80,Level,1
156,80,Level,12
157,80,Level,1
157,80,Level,12
218,80,Level,8
219,80,Level,1
219,80,Level,8
228,80,Level,1
229,80,Level,1
240,80,Level,1
244,80,Level,11
255,80,Level,10
256,80,Level,1
256,80,Level,13
257,80,Level,1
257,80,Level,13
322,80,Level,11
323,80,Level,1
323,80,Level,11
324,80,Level,1
351,80,Level,10
371,80,Level,25
372,80,Level,25
373,80,Level,25
35,81,Level,5
122,81,Level,25
173,81,Level,4
175,81,Level,21
176,81,Level,21
213,81,Level,14
287,81,Level,7
288,81,Level,1
288,81,Level,7
289,81,Level,1
289,81,Level,7
311,81,Level,22
312,81,Level,22
314,81,Level,25
316,81,Level,23
317,81,Level,23
360,81,Level,1
363,81,Level,7
364,81,Level,1
364,81,Level,7
365,81,Level,1
365,81,Level,7
25,81,Breeding,
26,81,Breeding,
63,81,Breeding,
64,81,Breeding,
65,81,Breeding,
66,81,Breeding,
67,81,Breeding,
68,81,Breeding,
69,81,Breeding,
70,81,Breeding,
71,81,Breeding,
86,81,Breeding,
87,81,Breeding,
172,81,Breeding,
187,81,Breeding,
188,81,Breeding,
189,81,Breeding,
191,81,Breeding,
192,81,Breeding,
298,81,Breeding,
327,81,Breeding,
15,82,Level,45
19,82,Level,41
20,82,Level,50
191,82,Level,25
206,82,Level,41
237,82,Level,49
258,82,Level,46
259,82,Level,53
260,82,Level,61
276,82,Level,26
277,82,Level,28
84,82,Breeding,
85,82,Breeding,
252,82,Breeding,
253,82,Breeding,
254,82,Breeding,
304,82,Breeding,
305,82,Breeding,
306,82,Breeding,
341,82,Breeding,
342,82,Breeding,
106,83,Level,41
115,83,Level,37
140,83,Level,37
141,83,Level,37
146,83,Level,37
214,83,Level,11
220,83,Level,19
221,83,Level,1
221,83,Level,19
231,83,Level,41
288,83,Level,25
296,83,Level,40
297,83,Level,44
1,83,Move Tutor,
2,83,Move Tutor,
3,83,Move Tutor,
4,83,Move Tutor,
5,83,Move Tutor,
6,83,Move Tutor,
7,83,Move Tutor,
8,83,Move Tutor,
9,83,Move Tutor,
12,83,Move Tutor,
15,83,Move Tutor,
16,83,Move Tutor,
17,83,Move Tutor,
18,83,Move Tutor,
19,83,Move Tutor,
20,83,Move Tutor,
21,83,Move Tutor,
22,83,Move Tutor,
23,83,Move Tutor,
24,83,Move Tutor,
25,83,Move Tutor,
26,83,Move Tutor,
27,83,Move Tutor,
28,83,Move Tutor,
29,83,Move Tutor,
30,83,Move Tutor,
31,83,Move Tutor,
32,83,Move Tutor,
33,83,Move Tutor,
34,83,Move Tutor,
35,83,Move Tutor,
36,83,Move Tutor,
37,83,Move Tutor,
38,83,Move Tutor,
39,83,Move Tutor,
40,83,Move Tutor,
41,83,Move Tutor,
42,83,Move Tutor,
43,83,Move Tutor,
44,83,Move Tutor,
45,83,Move Tutor,
46,83,Move Tutor,
47,83,Move Tutor,
48,83,Move Tutor,
49,83,Move Tutor,
50,83,Move Tutor,
51,83,Move Tutor,
52,83,Move Tutor,
53,83,Move Tutor,
54,83,Move Tutor,
55,83,Move Tutor,
56,83,Move Tutor,
57,83,Move Tutor,
58,83,Move Tutor,
59,83,Move Tutor,
60,83,Move Tutor,
61,83,Move Tutor,
62,83,Move Tutor,
63,83,Move Tutor,
64,83,Move Tutor,
65,83,Move Tutor,
66,83,Move Tutor,
67,83,Move Tutor,
68,83,Move Tutor,
69,83,Move Tutor,
70,83,Move Tutor,
71,83,Move Tutor,
72,83,Move Tutor,
73,83,Move Tutor,
74,83,Move Tutor,
75,83,Move Tutor,
76,83,Move Tutor,
77,83,Move Tutor,
78,83,Move Tutor,
79,83,Move Tutor,
80,83,Move Tutor,
81,83,Move Tutor,
82,83,Move Tutor,
83,83,Move Tutor,
84,83,Move Tutor,
85,83,Move Tutor,
86,83,Move Tutor,
87,83,Move Tutor,
88,83,Move Tutor,
89,83,Move Tutor,
90,83,Move Tutor,
91,83,Move Tutor,
92,83,Move Tutor,
93,83,Move Tutor,
94,83,Move Tutor,
95,83,Move Tutor,
96,83,Move Tutor,
97,83,Move Tutor,
98,83,Move Tutor,
99,83,Move Tutor,
100,83,Move Tutor,
101,83,Move Tutor,
102,83,Move Tutor,
103,83,Move Tutor,
104,83,Move Tutor,
105,83,Move Tutor,
106,83,Move Tutor,
107,83,Move Tutor,
108,83,Move Tutor,
109,83,Move Tutor,
110,83,Move Tutor,
111,83,Move Tutor,
112,83,Move Tutor,
113,83,Move Tutor,
114,83,Move Tutor,
115,83,Move Tutor,
116,83,Move Tutor,
117,83,Move Tutor,
118,83,Move Tutor,
119,83,Move Tutor,
120,83,Move Tutor,
121,83,Move Tutor,
122,83,Move Tutor,
123,83,Move Tutor,
124,83,Move Tutor,
125,83,Move Tutor,
126,83,Move Tutor,
127,83,Move Tutor,
128,83,Move Tutor,
130,83,Move Tutor,
131,83,Move Tutor,
133,83,Move Tutor,
134,83,Move Tutor,
135,83,Move Tutor,
136,83,Move Tutor,
137,83,Move Tutor,
138,83,Move Tutor,
139,83,Move Tutor,
140,83,Move Tutor,
141,83,Move Tutor,
142,83,Move Tutor,
143,83,Move Tutor,
144,83,Move Tutor,
145,83,Move Tutor,
146,83,Move Tutor,
147,83,Move Tutor,
148,83,Move Tutor,
149,83,Move Tutor,
150,83,Move Tutor,
151,83,Move Tutor,
152,83,Move Tutor,
153,83,Move Tutor,
154,83,Move Tutor,
155,83,Move Tutor,
156,83,Move Tutor,
157,83,Move Tutor,
158,83,Move Tutor,
159,83,Move Tutor,
160,83,Move Tutor,
161,83,Move Tutor,
162,83,Move Tutor,
163,83,Move Tutor,
164,83,Move Tutor,
165,83,Move Tutor,
166,83,Move Tutor,
167,83,Move Tutor,
168,83,Move Tutor,
169,83,Move Tutor,
170,83,Move Tutor,
171,83,Move Tutor,
172,83,Move Tutor,
173,83,Move Tutor,
174,83,Move Tutor,
175,83,Move Tutor,
176,83,Move Tutor,
177,83,Move Tutor,
178,83,Move Tutor,
179,83,Move Tutor,
180,83,Move Tutor,
181,83,Move Tutor,
182,83,Move Tutor,
183,83,Move Tutor,
184,83,Move Tutor,
185,83,Move Tutor,
186,83,Move Tutor,
187,83,Move Tutor,
188,83,Move Tutor,
189,83,Move Tutor,
190,83,Move Tutor,
191,83,Move Tutor,
192,83,Move Tutor,
193,83,Move Tutor,
194,83,Move Tutor,
195,83,Move Tutor,
196,83,Move Tutor,
197,83,Move Tutor,
198,83,Move Tutor,
199,83,Move Tutor,
200,83,Move Tutor,
203,83,Move Tutor,
204,83,Move Tutor,
205,83,Move Tutor,
206,83,Move Tutor,
207,83,Move Tutor,
208,83,Move Tutor,
209,83,Move Tutor,
210,83,Move Tutor,
211,83,Move Tutor,
212,83,Move Tutor,
213,83,Move Tutor,
214,83,Move Tutor,
215,83,Move Tutor,
216,83,Move Tutor,
217,83,Move Tutor,
218,83,Move Tutor,
219,83,Move Tutor,
220,83,Move Tutor,
221,83,Move Tutor,
222,83,Move Tutor,
223,83,Move Tutor,
224,83,Move Tutor,
225,83,Move Tutor,
226,83,Move Tutor,
227,83,Move Tutor,
228,83,Move Tutor,
229,83,Move Tutor,
230,83,Move Tutor,
231,83,Move Tutor,
232,83,Move Tutor,
233,83,Move Tutor,
234,83,Move Tutor,
236,83,Move Tutor,
237,83,Move Tutor,
238,83,Move Tutor,
239,83,Move Tutor,
240,83,Move Tutor,
241,83,Move Tutor,
242,83,Move Tutor,
243,83,Move Tutor,
244,83,Move Tutor,
245,83,Move Tutor,
246,83,Move Tutor,
247,83,Move Tutor,
248,83,Move Tutor,
249,83,Move Tutor,
250,83,Move Tutor,
251,83,Move Tutor,
252,83,Move Tutor,
253,83,Move Tutor,
254,83,Move Tutor,
255,83,Move Tutor,
256,83,Move Tutor,
257,83,Move Tutor,
258,83,Move Tutor,
259,83,Move Tutor,
260,83,Move Tutor,
261,83,Move Tutor,
262,83,Move Tutor,
263,83,Move Tutor,
264,83,Move Tutor,
267,83,Move Tutor,
269,83,Move Tutor,
270,83,Move Tutor,
271,83,Move Tutor,
272,83,Move Tutor,
273,83,Move Tutor,
274,83,Move Tutor,
275,83,Move Tutor,
276,83,Move Tutor,
277,83,Move Tutor,
278,83,Move Tutor,
279,83,Move Tutor,
280,83,Move Tutor,
281,83,Move Tutor,
282,83,Move Tutor,
283,83,Move Tutor,
284,83,Move Tutor,
285,83,Move Tutor,
286,83,Move Tutor,
287,83,Move Tutor,
288,83,Move Tutor,
289,83,Move Tutor,
290,83,Move Tutor,
291,83,Move Tutor,
292,83,Move Tutor,
293,83,Move Tutor,
294,83,Move Tutor,
295,83,Move Tutor,
296,83,Move Tutor,
297,83,Move Tutor,
298,83,Move Tutor,
299,83,Move Tutor,
300,83,Move Tutor,
301,83,Move Tutor,
302,83,Move Tutor,
303,83,Move Tutor,
304,83,Move Tutor,
305,83,Move Tutor,
306,83,Move Tutor,
307,83,Move Tutor,
308,83,Move Tutor,
309,83,Move Tutor,
310,83,Move Tutor,
311,83,Move Tutor,
312,83,Move Tutor,
313,83,Move Tutor,
314,83,Move Tutor,
315,83,Move Tutor,
316,83,Move Tutor,
317,83,Move Tutor,
318,83,Move Tutor,
319,83,Move Tutor,
320,83,Move Tutor,
321,83,Move Tutor,
322,83,Move Tutor,
323,83,Move Tutor,
324,83,Move Tutor,
325,83,Move Tutor,
326,83,Move Tutor,
327,83,Move Tutor,
328,83,Move Tutor,
329,83,Move Tutor,
330,83,Move Tutor,
331,83,Move Tutor,
332,83,Move Tutor,
333,83,Move Tutor,
334,83,Move Tutor,
335,83,Move Tutor,
336,83,Move Tutor,
337,83,Move Tutor,
338,83,Move Tutor,
339,83,Move Tutor,
340,83,Move Tutor,
341,83,Move Tutor,
342,83,Move Tutor,
343,83,Move Tutor,
344,83,Move Tutor,
345,83,Move Tutor,
346,83,Move Tutor,
347,83,Move Tutor,
348,83,Move Tutor,
349,83,Move Tutor,
350,83,Move Tutor,
351,83,Move Tutor,
352,83,Move Tutor,
353,83,Move Tutor,
354,83,Move Tutor,
355,83,Move Tutor,
356,83,Move Tutor,
357,83,Move Tutor,
358,83,Move Tutor,
359,83,Move Tutor,
361,83,Move Tutor,
362,83,Move Tutor,
363,83,Move Tutor,
364,83,Move Tutor,
365,83,Move Tutor,
366,83,Move Tutor,
367,83,Move Tutor,
368,83,Move Tutor,
369,83,Move Tutor,
370,83,Move Tutor,
371,83,Move Tutor,
372,83,Move Tutor,
373,83,Move Tutor,
375,83,Move Tutor,
376,83,Move Tutor,
377,83,Move Tutor,
378,83,Move Tutor,
379,83,Move Tutor,
380,83,Move Tutor,
381,83,Move Tutor,
382,83,Move Tutor,
383,83,Move Tutor,
384,83,Move Tutor,
385,83,Move Tutor,
386,83,Move Tutor,
123,83,Breeding,
133,83,Breeding,
134,83,Breeding,
135,83,Breeding,
136,83,Breeding,
196,83,Breeding,
197,83,Breeding,
212,83,Breeding,
241,83,Breeding,
255,83,Breeding,
256,83,Breeding,
257,83,Breeding,
290,83,Breeding,
291,83,Breeding,
292,83,Breeding,
324,83,Breeding,
323,84,Level,45
383,84,Level,75
324,84,Breeding,
74,85,Level,41
75,85,Level,53
76,85,Level,53
100,85,Level,46
101,85,Level,54
109,85,Level,41
110,85,Level,44
204,85,Level,36
205,85,Level,39
273,85,Level,43
337,85,Level,49
338,85,Level,49
343,85,Level,45
344,85,Level,55
377,85,Level,1
378,85,Level,1
379,85,Level,1
74,85,Move Tutor,
75,85,Move Tutor,
76,85,Move Tutor,
88,85,Move Tutor,
89,85,Move Tutor,
90,85,Move Tutor,
91,85,Move Tutor,
92,85,Move Tutor,
93,85,Move Tutor,
94,85,Move Tutor,
95,85,Move Tutor,
100,85,Move Tutor,
101,85,Move Tutor,
102,85,Move Tutor,
103,85,Move Tutor,
109,85,Move Tutor,
110,85,Move Tutor,
151,85,Move Tutor,
185,85,Move Tutor,
204,85,Move Tutor,
205,85,Move Tutor,
208,85,Move Tutor,
222,85,Move Tutor,
273,85,Move Tutor,
274,85,Move Tutor,
275,85,Move Tutor,
299,85,Move Tutor,
316,85,Move Tutor,
317,85,Move Tutor,
323,85,Move Tutor,
324,85,Move Tutor,
337,85,Move Tutor,
338,85,Move Tutor,
343,85,Move Tutor,
344,85,Move Tutor,
362,85,Move Tutor,
375,85,Move Tutor,
376,85,Move Tutor,
377,85,Move Tutor,
378,85,Move Tutor,
379,85,Move Tutor,
88,85,Breeding,
89,85,Breeding,
92,85,Breeding,
93,85,Breeding,
94,85,Breeding,
95,85,Breeding,
208,85,Breeding,
299,85,Breeding,
274,86,Level,49
234,86,Breeding,
293,86,Breeding,
294,86,Breeding,
295,86,Breeding,
325,86,Breeding,
326,86,Breeding,
144,86,Special,
145,86,Special,
146,86,Special,
59,87,Level,49
384,87,Level,60
386,87,Level,50
263,87,Special,
1,88,TM,
2,88,TM,
3,88,TM,
4,88,TM,
5,88,TM,
6,88,TM,
7,88,TM,
8,88,TM,
9,88,TM,
12,88,TM,
15,88,TM,
16,88,TM,
17,88,TM,
18,88,TM,
19,88,TM,
20,88,TM,
21,88,TM,
22,88,TM,
23,88,TM,
24,88,TM,
25,88,TM,
26,88,TM,
27,88,TM,
28,88,TM,
29,88,TM,
30,88,TM,
31,88,TM,
32,88,TM,
33,88,TM,
34,88,TM,
35,88,TM,
36,88,TM,
37,88,TM,
38,88,TM,
39,88,TM,
40,88,TM,
41,88,TM,
42,88,TM,
43,88,TM,
44,88,TM,
45,88,TM,
46,88,TM,
47,88,TM,
48,88,TM,
49,88,TM,
50,88,TM,
51,88,TM,
52,88,TM,
53,88,TM,
54,88,TM,
55,88,TM,
56,88,TM,
57,88,TM,
58,88,TM,
59,88,TM,
60,88,TM,
61,88,TM,
62,88,TM,
63,88,TM,
64,88,TM,
65,88,TM,
66,88,TM,
67,88,TM,
68,88,TM,
69,88,TM,
70,88,TM,
71,88,TM,
72,88,TM,
73,88,TM,
74,88,TM,
75,88,TM,
76,88,TM,
77,88,TM,
78,88,TM,
79,88,TM,
80,88,TM,
81,88,TM,
82,88,TM,
83,88,TM,
84,88,TM,
85,88,TM,
86,88,TM,
87,88,TM,
88,88,TM,
89,88,TM,
90,88,TM,
91,88,TM,
92,88,TM,
93,88,TM,
94,88,TM,
95,88,TM,
96,88,TM,
97,88,TM,
98,88,TM,
99,88,TM,
100,88,TM,
101,88,TM,
102,88,TM,
103,88,TM,
104,88,TM,
105,88,TM,
106,88,TM,
107,88,TM,
108,88,TM,
109,88,TM,
110,88,TM,
111,88,TM,
112,88,TM,
113,88,TM,
114,88,TM,
115,88,TM,
116,88,TM,
117,88,TM,
118,88,TM,
119,88,TM,
120,88,TM,
121,88,TM,
122,88,TM,
123,88,TM,
124,88,TM,
125,88,TM,
126,88,TM,
127,88,TM,
128,88,TM,
130,88,TM,
131,88,TM,
133,88,TM,
134,88,TM,
135,88,TM,
136,88,TM,
137,88,TM,
138,88,TM,
139,88,TM,
140,88,TM,
141,88,TM,
142,88,TM,
143,88,TM,
144,88,TM,
145,88,TM,
146,88,TM,
147,88,TM,
148,88,TM,
149,88,TM,
150,88,TM,
151,88,TM,
152,88,TM,
153,88,TM,
154,88,TM,
155,88,TM,
156,88,TM,
157,88,TM,
158,88,TM,
159,88,TM,
160,88,TM,
161,88,TM,
162,88,TM,
163,88,TM,
164,88,TM,
165,88,TM,
166,88,TM,
167,88,TM,
168,88,TM,
169,88,TM,
170,88,TM,
171,88,TM,
172,88,TM,
173,88,TM,
174,88,TM,
175,88,TM,
176,88,TM,
177,88,TM,
178,88,TM,
179,88,TM,
180,88,TM,
181,88,TM,
182,88,TM,
183,88,TM,
184,88,TM,
185,88,TM,
186,88,TM,
187,88,TM,
188,88,TM,
189,88,TM,
190,88,TM,
191,88,TM,
192,88,TM,
193,88,TM,
194,88,TM,
195,88,TM,
196,88,TM,
197,88,TM,
198,88,TM,
199,88,TM,
200,88,TM,
203,88,TM,
204,88,TM,
205,88,TM,
206,88,TM,
207,88,TM,
208,88,TM,
209,88,TM,
210,88,TM,
211,88,TM,
212,88,TM,
213,88,TM,
214,88,TM,
215,88,TM,
216,88,TM,
217,88,TM,
218,88,TM,
219,88,TM,
220,88,TM,
221,88,TM,
222,88,TM,
223,88,TM,
224,88,TM,
225,88,TM,
226,88,TM,
227,88,TM,
228,88,TM,
229,88,TM,
230,88,TM,
231,88,TM,
232,88,TM,
233,88,TM,
234,88,TM,
236,88,TM,
237,88,TM,
238,88,TM,
239,88,TM,
240,88,TM,
241,88,TM,
242,88,TM,
243,88,TM,
244,88,TM,
245,88,TM,
246,88,TM,
247,88,TM,
248,88,TM,
249,88,TM,
250,88,TM,
251,88,TM,
252,88,TM,
253,88,TM,
254,88,TM,
255,88,TM,
256,88,TM,
257,88,TM,
258,88,TM,
259,88,TM,
260,88,TM,
261,88,TM,
262,88,TM,
263,88,TM,
264,88,TM,
267,88,TM,
269,88,TM,
270,88,TM,
271,88,TM,
272,88,TM,
273,88,TM,
274,88,TM,
275,88,TM,
276,88,TM,
277,88,TM,
278,88,TM,
279,88,TM,
280,88,TM,
281,88,TM,
282,88,TM,
283,88,TM,
284,88,TM,
285,88,TM,
286,88,TM,
287,88,TM,
288,88,TM,
289,88,TM,
290,88,TM,
291,88,TM,
292,88,TM,
293,88,TM,
294,88,TM,
295,88,TM,
296,88,TM,
297,88,TM,
298,88,TM,
299,88,TM,
300,88,TM,
301,88,TM,
302,88,TM,
303,88,TM,
304,88,TM,
305,88,TM,
306,88,TM,
307,88,TM,
308,88,TM,
309,88,TM,
310,88,TM,
311,88,TM,
312,88,TM,
313,88,TM,
314,88,TM,
315,88,TM,
316,88,TM,
317,88,TM,
318,88,TM,
319,88,TM,
320,88,TM,
321,88,TM,
322,88,TM,
323,88,TM,
324,88,TM,
325,88,TM,
326,88,TM,
327,88,TM,
328,88,TM,
329,88,TM,
330,88,TM,
331,88,TM,
332,88,TM,
333,88,TM,
334,88,TM,
335,88,TM,
336,88,TM,
337,88,TM,
338,88,TM,
339,88,TM,
340,88,TM,
341,88,TM,
342,88,TM,
343,88,TM,
344,88,TM,
345,88,TM,
346,88,TM,
347,88,TM,
348,88,TM,
349,88,TM,
350,88,TM,
351,88,TM,
352,88,TM,
353,88,TM,
354,88,TM,
355,88,TM,
356,88,TM,
357,88,TM,
358,88,TM,
359,88,TM,
361,88,TM,
362,88,TM,
363,88,TM,
364,88,TM,
365,88,TM,
366,88,TM,
367,88,TM,
368,88,TM,
369,88,TM,
370,88,TM,
371,88,TM,
372,88,TM,
373,88,TM,
375,88,TM,
376,88,TM,
377,88,TM,
378,88,TM,
379,88,TM,
380,88,TM,
381,88,TM,
382,88,TM,
383,88,TM,
384,88,TM,
385,88,TM,
386,88,TM,
52,89,Level,28
53,89,Level,29
185,89,Level,41
197,89,Level,36
198,89,Level,35
207,89,Level,38
215,89,Level,22
216,89,Level,25
217,89,Level,25
228,89,Level,37
229,89,Level,43
274,89,Level,31
287,89,Level,19
289,89,Level,19
300,89,Level,27
302,89,Level,29
303,89,Level,26
327,89,Level,12
328,89,Level,17
329,89,Level,1
329,89,Level,17
330,89,Level,1
330,89,Level,17
331,89,Level,29
332,89,Level,29
352,89,Level,7
353,89,Level,37
354,89,Level,39
16,89,Breeding,
17,89,Breeding,
18,89,Breeding,
21,89,Breeding,
22,89,Breeding,
37,89,Breeding,
38,89,Breeding,
39,89,Breeding,
40,89,Breeding,
41,89,Breeding,
42,89,Breeding,
50,89,Breeding,
51,89,Breeding,
84,89,Breeding,
85,89,Breeding,
127,89,Breeding,
163,89,Breeding,
164,89,Breeding,
169,89,Breeding,
174,89,Breeding,
177,89,Breeding,
178,89,Breeding,
209,89,Breeding,
210,89,Breeding,
290,89,Breeding,
291,89,Breeding,
202,89,Breeding,
296,89,Breeding,
297,89,Breeding,
355,89,Breeding,
356,89,Breeding,
359,89,Breeding,
151,89,Special,
52,90,Level,50
53,90,Level,59
115,90,Level,19
271,90,Level,19
274,90,Level,19
296,90,Level,19
297,90,Level,19
302,90,Level,21
86,90,Breeding,
87,90,Breeding,
122,90,Breeding,
124,90,Breeding,
238,90,Breeding,
307,90,Breeding,
151,90,Special,
308,90,Breeding,
124,91,Level,41
216,91,Level,19
217,91,Level,19
238,91,Level,37
303,91,Level,6
311,91,Level,28
39,91,Breeding,
40,91,Breeding,
174,91,Breeding,
216,91,Breeding,
217,91,Breeding,
285,91,Breeding,
286,91,Breeding,
300,91,Breeding,
301,91,Breeding,
63,92,Level,46
104,92,Level,33
105,92,Level,39
123,92,Level,16
212,92,Level,16
253,92,Level,53
254,92,Level,59
290,92,Level,25
335,92,Level,55
21,92,Breeding,
22,92,Breeding,
46,92,Breeding,
47,92,Breeding,
127,92,Breeding,
214,92,Breeding,
273,92,Breeding,
274,92,Breeding,
275,92,Breeding,
285,92,Breeding,
286,92,Breeding,
303,92,Breeding,
16,93,Level,31
17,93,Level,34
18,93,Level,34
83,93,Breeding,
163,93,Breeding,
164,93,Breeding,
177,93,Breeding,
178,93,Breeding,
198,93,Breeding,
249,93,Special,
77,94,Level,53
78,94,Level,63
126,94,Level,57
240,94,Level,49
244,94,Level,71
250,94,Level,44
383,94,Level,45
4,94,TM,
5,94,TM,
6,94,TM,
31,94,TM,
34,94,TM,
35,94,TM,
36,94,TM,
37,94,TM,
38,94,TM,
39,94,TM,
40,94,TM,
58,94,TM,
59,94,TM,
66,94,TM,
67,94,TM,
68,94,TM,
74,94,TM,
75,94,TM,
76,94,TM,
77,94,TM,
78,94,TM,
79,94,TM,
80,94,TM,
88,94,TM,
89,94,TM,
104,94,TM,
105,94,TM,
108,94,TM,
109,94,TM,
110,94,TM,
111,94,TM,
112,94,TM,
113,94,TM,
115,94,TM,
126,94,TM,
128,94,TM,
130,94,TM,
136,94,TM,
142,94,TM,
143,94,TM,
146,94,TM,
147,94,TM,
148,94,TM,
149,94,TM,
150,94,TM,
151,94,TM,
155,94,TM,
156,94,TM,
157,94,TM,
173,94,TM,
174,94,TM,
175,94,TM,
176,94,TM,
199,94,TM,
206,94,TM,
209,94,TM,
210,94,TM,
218,94,TM,
219,94,TM,
223,94,TM,
224,94,TM,
228,94,TM,
229,94,TM,
240,94,TM,
242,94,TM,
244,94,TM,
248,94,TM,
250,94,TM,
255,94,TM,
256,94,TM,
257,94,TM,
287,94,TM,
288,94,TM,
289,94,TM,
293,94,TM,
294,94,TM,
295,94,TM,
303,94,TM,
306,94,TM,
322,94,TM,
323,94,TM,
324,94,TM,
330,94,TM,
334,94,TM,
335,94,TM,
338,94,TM,
351,94,TM,
352,94,TM,
359,94,TM,
371,94,TM,
372,94,TM,
373,94,TM,
383,94,TM,
384,94,TM,
107,95,Level,26
126,95,Level,1
126,95,Level,19
240,95,Level,19
257,95,Level,1
308,95,Level,1
4,95,Move Tutor,
5,95,Move Tutor,
6,95,Move Tutor,
31,95,Move Tutor,
34,95,Move Tutor,
35,95,Move Tutor,
36,95,Move Tutor,
39,95,Move Tutor,
40,95,Move Tutor,
56,95,Move Tutor,
57,95,Move Tutor,
63,95,Move Tutor,
64,95,Move Tutor,
65,95,Move Tutor,
66,95,Move Tutor,
67,95,Move Tutor,
68,95,Move Tutor,
74,95,Move Tutor,
75,95,Move Tutor,
76,95,Move Tutor,
88,95,Move Tutor,
89,95,Move Tutor,
94,95,Move Tutor,
96,95,Move Tutor,
97,95,Move Tutor,
104,95,Move Tutor,
105,95,Move Tutor,
107,95,Move Tutor,
108,95,Move Tutor,
112,95,Move Tutor,
115,95,Move Tutor,
122,95,Move Tutor,
125,95,Move Tutor,
126,95,Move Tutor,
143,95,Move Tutor,
149,95,Move Tutor,
150,95,Move Tutor,
151,95,Move Tutor,
157,95,Move Tutor,
161,95,Move Tutor,
162,95,Move Tutor,
180,95,Move Tutor,
181,95,Move Tutor,
185,95,Move Tutor,
190,95,Move Tutor,
209,95,Move Tutor,
210,95,Move Tutor,
216,95,Move Tutor,
217,95,Move Tutor,
239,95,Move Tutor,
240,95,Move Tutor,
241,95,Move Tutor,
248,95,Move Tutor,
256,95,Move Tutor,
257,95,Move Tutor,
271,95,Move Tutor,
272,95,Move Tutor,
280,95,Move Tutor,
281,95,Move Tutor,
282,95,Move Tutor,
287,95,Move Tutor,
288,95,Move Tutor,
289,95,Move Tutor,
293,95,Move Tutor,
294,95,Move Tutor,
295,95,Move Tutor,
296,95,Move Tutor,
297,95,Move Tutor,
299,95,Move Tutor,
302,95,Move Tutor,
306,95,Move Tutor,
307,95,Move Tutor,
308,95,Move Tutor,
316,95,Move Tutor,
317,95,Move Tutor,
326,95,Move Tutor,
327,95,Move Tutor,
330,95,Move Tutor,
335,95,Move Tutor,
352,95,Move Tutor,
356,95,Move Tutor,
377,95,Move Tutor,
383,95,Move Tutor,
385,95,Move Tutor,
386,95,Move Tutor,
63,95,Breeding,
64,95,Breeding,
65,95,Breeding,
96,95,Breeding,
97,95,Breeding,
125,95,Breeding,
239,95,Breeding,
307,95,Breeding,
308,95,Breeding,
4,96,Level,49
5,96,Level,55
6,96,Level,64
37,96,Level,41
38,96,Level,45
77,96,Level,25
78,96,Level,25
136,96,Level,36
146,96,Level,13
244,96,Level,31
255,96,Level,25
324,96,Level,17
338,96,Level,19
58,96,Breeding,
59,96,Breeding,
228,96,Breeding,
229,96,Breeding,
50,97,Level,49
51,97,Level,64
323,97,Level,55
339,97,Level,41
340,97,Level,56
383,97,Level,60
143,97,Breeding,
231,97,Breeding,
232,97,Breeding,
320,97,Breeding,
321,97,Breeding,
363,97,Breeding,
364,97,Breeding,
365,97,Breeding,
118,98,Level,24
119,98,Level,24
129,98,Level,30
170,98,Level,13
171,98,Level,13
185,98,Level,9
231,98,Level,17
232,98,Level,17
263,98,Level,33
287,98,Level,43
289,98,Level,43
324,98,Level,43
327,98,Level,49
349,98,Level,30
370,98,Level,40
7,98,Breeding,
8,98,Breeding,
9,98,Breeding,
27,98,Breeding,
28,98,Breeding,
37,98,Breeding,
38,98,Breeding,
43,98,Breeding,
44,98,Breeding,
45,98,Breeding,
46,98,Breeding,
47,98,Breeding,
83,98,Breeding,
84,98,Breeding,
85,98,Breeding,
95,98,Breeding,
98,98,Breeding,
99,98,Breeding,
114,98,Breeding,
116,98,Breeding,
117,98,Breeding,
127,98,Breeding,
133,98,Breeding,
134,98,Breeding,
135,98,Breeding,
136,98,Breeding,
140,98,Breeding,
141,98,Breeding,
152,98,Breeding,
153,98,Breeding,
154,98,Breeding,
170,98,Breeding,
171,98,Breeding,
182,98,Breeding,
196,98,Breeding,
197,98,Breeding,
204,98,Breeding,
205,98,Breeding,
208,98,Breeding,
211,98,Breeding,
214,98,Breeding,
230,98,Breeding,
270,98,Breeding,
271,98,Breeding,
272,98,Breeding,
335,98,Breeding,
58,99,Level,31
155,99,Level,27
156,99,Level,31
157,99,Level,31
19,99,Breeding,
20,99,Breeding,
77,99,Breeding,
78,99,Breeding,
4,100,Level,31
5,100,Level,34
6,100,Level,34
37,100,Level,29
58,100,Level,49
126,100,Level,41
136,100,Level,52
146,100,Level,49
155,100,Level,46
156,100,Level,54
157,100,Level,60
218,100,Level,36
219,100,Level,36
228,100,Level,43
229,100,Level,51
240,100,Level,37
244,100,Level,51
255,100,Level,43
322,100,Level,41
324,100,Level,30
4,100,TM,
5,100,TM,
6,100,TM,
31,100,TM,
34,100,TM,
35,100,TM,
36,100,TM,
37,100,TM,
38,100,TM,
39,100,TM,
40,100,TM,
58,100,TM,
59,100,TM,
66,100,TM,
67,100,TM,
68,100,TM,
74,100,TM,
75,100,TM,
76,100,TM,
77,100,TM,
78,100,TM,
79,100,TM,
80,100,TM,
88,100,TM,
89,100,TM,
104,100,TM,
105,100,TM,
108,100,TM,
109,100,TM,
110,100,TM,
